customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_rate,CLTV,ChurnReason,Count,Country,State,City,ZipCode,LatLong,Latitude,Longitude,Age,Under30,Married,ReferredaFriend,NumberofReferrals,Offer,AvgMonthlyLongDistanceCharges,AvgMonthlyGBDownload,StreamingMusic,PremiumTechSupport,UnlimitedData,TotalRefunds,TotalExtraDataCharges,TotalLongDistanceCharges,TotalRevenue,SatisfactionScore,CustomerStatus,ChurnCategory
7966-YOTQW,Male,0,No,No,10,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),54.5,568.2,No,0,4163,,1,United States,California,Nubieber,96068,"41.082472, -121.195215",41.082472,-121.195215,29,Yes,No,No,0,None,33.98,59,No,No,Yes,0,0,339.8,908,4,Stayed,0
8853-TZDGH,Female,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.6,8012.75,No,0,5425,,1,United States,California,Palo Cedro,96073,"40.582399, -122.195512",40.582399,-122.195512,42,No,No,No,0,None,24.19,13,Yes,Yes,Yes,0,0,1741.68,9754.43,5,Stayed,0
4324-BZCKL,Female,0,Yes,Yes,10,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.55,551.3,No,0,2530,,1,United States,California,Paynes Creek,96075,"40.343213, -121.815412",40.343213,-121.815412,30,No,Yes,Yes,6,None,5.74,59,No,No,Yes,0,0,57.4,608.7,5,Stayed,0
6924-TDGMT,Male,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.55,184.95,No,0,3971,,1,United States,California,Platina,96076,"40.367964, -122.937379",40.367964,-122.937379,34,No,Yes,Yes,6,None,26.11,0,No,No,No,0,0,287.21,472.16,5,Stayed,0
1536-YHDOE,Male,0,Yes,Yes,17,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,62.1,1096.65,No,0,3937,,1,United States,California,Round Mountain,96084,"40.923558, -122.059933",40.923558,-122.059933,58,No,Yes,Yes,10,None,32.27,28,No,Yes,Yes,0,0,548.59,1645.24,3,Stayed,0
8123-QBNAZ,Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),104.5,3684.95,No,0,4102,,1,United States,California,Scott Bar,96085,"41.737962, -123.07557",41.737962,-123.07557,39,No,Yes,Yes,4,None,43.7,26,Yes,No,Yes,0,0,1573.2,5258.15,3,Stayed,0
3629-ZNKXA,Male,1,No,No,17,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.8,1752.45,No,0,3296,,1,United States,California,Seiad Valley,96086,"41.924174, -123.260788",41.924174,-123.260788,77,No,No,No,0,None,17.26,25,No,No,No,27.15,90,293.42,2108.72,4,Stayed,0
4827-LTQRJ,Female,1,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),110.6,7210.85,No,0,5418,,1,United States,California,Shasta,96087,"40.617614, -122.512861",40.617614,-122.512861,70,No,Yes,Yes,1,None,44.38,28,No,Yes,Yes,0,0,2929.08,10139.93,4,Stayed,0
7711-YIJWC,Male,0,Yes,Yes,61,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),84.9,5264.5,No,0,4413,,1,United States,California,Shingletown,96088,"40.497441, -121.827524",40.497441,-121.827524,21,Yes,Yes,Yes,3,Offer B,12.72,48,Yes,Yes,Yes,0,0,775.92,6040.42,3,Stayed,0
5482-VXSXJ,Male,0,No,No,22,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.2,2157.3,No,0,4093,,1,United States,California,Tehama,96090,"40.021787, -122.127576",40.021787,-122.127576,50,No,No,No,0,None,46.5,17,Yes,No,Yes,0,0,1023,3180.3,4,Stayed,0
7365-BVCJH,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.4,24.4,No,0,3145,,1,United States,California,Trinity Center,96091,"41.081847, -122.700545",41.081847,-122.700545,40,No,No,No,0,Offer E,0,6,No,No,Yes,0,0,0,24.4,5,Joined,0
9620-ENEJV,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.55,433.95,No,0,4059,,1,United States,California,Vina,96092,"39.955164, -122.018567",39.955164,-122.018567,52,No,No,No,0,Offer E,30.54,27,No,No,Yes,0,0,183.24,617.19,3,Stayed,0
2378-YIZKA,Female,0,Yes,Yes,68,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85,5607.75,No,0,6221,,1,United States,California,Weed,96094,"41.465121, -122.380947",41.465121,-122.380947,61,No,Yes,Yes,7,None,6.28,16,Yes,Yes,No,0,130,427.04,6164.79,3,Stayed,0
0689-DSXGL,Female,0,Yes,Yes,52,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),85.8,4433.3,No,0,5494,,1,United States,California,Yreka,96097,"41.764869, -122.671316",41.764869,-122.671316,61,No,Yes,Yes,3,Offer B,16.87,24,No,Yes,Yes,0,0,877.24,5310.54,3,Stayed,0
6818-DJXAA,Female,0,No,Yes,10,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,91.1,964.35,No,0,3857,,1,United States,California,Alturas,96101,"41.468877, -120.54229",41.468877,-120.54229,43,No,No,No,0,None,42.93,52,No,Yes,Yes,0,0,429.3,1393.65,3,Stayed,0
0464-WJTKO,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.1,1460.85,No,0,4598,,1,United States,California,Cedarville,96104,"41.505916, -120.152505",41.505916,-120.152505,39,No,Yes,Yes,10,None,14.17,0,No,No,No,0,0,1020.24,2481.09,5,Stayed,0
8902-ZEOVF,Male,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.05,951.55,No,0,5183,,1,United States,California,Chilcoot,96105,"39.872961, -120.198876",39.872961,-120.198876,28,Yes,Yes,Yes,9,Offer B,6.51,0,No,No,No,0,0,305.97,1257.52,5,Stayed,0
6778-EICRF,Male,0,Yes,Yes,24,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,74.8,1821.2,No,0,5535,,1,United States,California,Clio,96106,"39.745805, -120.580882",39.745805,-120.580882,57,No,Yes,Yes,9,None,8.67,10,Yes,No,Yes,0,0,208.08,2029.28,4,Stayed,0
2662-NNTDK,Male,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.8,1600.95,No,0,5826,,1,United States,California,Coleville,96107,"38.42528, -119.475741",38.42528,-119.475741,50,No,No,No,0,Offer B,45.87,0,No,No,No,0,0,2981.55,4582.5,4,Stayed,0
4132-KALRO,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,100.85,399.25,No,0,5354,,1,United States,California,Davis Creek,96108,"41.750354, -120.403885",41.750354,-120.403885,31,No,No,No,0,Offer E,7.94,3,Yes,Yes,No,0,10,31.76,441.01,4,Stayed,0
2874-YXVVA,Female,0,No,No,34,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.1,3634.8,No,0,3941,,1,United States,California,Herlong,96113,"40.198234, -120.18089",40.198234,-120.18089,38,No,No,No,0,None,2.82,2,Yes,Yes,Yes,0,0,95.88,3730.68,5,Stayed,0
1245-HARPS,Female,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.4,292.4,No,0,4556,,1,United States,California,Janesville,96114,"40.294034, -120.512622",40.294034,-120.512622,46,No,Yes,No,0,None,14.61,0,No,No,No,0,0,204.54,496.94,3,Stayed,0
4323-ELYYB,Male,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20,218.55,No,0,5651,,1,United States,California,Likely,96116,"41.266008, -120.490731",41.266008,-120.490731,54,No,Yes,Yes,7,None,4.26,0,No,No,No,0,0,55.38,273.93,3,Stayed,0
4293-ETKAP,Female,0,Yes,Yes,65,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.4,5071.9,No,0,4023,,1,United States,California,Litchfield,96117,"40.507272, -120.338228",40.507272,-120.338228,42,No,Yes,Yes,10,Offer B,1.83,13,Yes,Yes,Yes,0,0,118.95,5190.85,4,Stayed,0
6064-PUPMC,Male,0,Yes,Yes,23,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),57.2,1423.35,No,0,4021,,1,United States,California,Loyalton,96118,"39.637471, -120.226338",39.637471,-120.226338,59,No,Yes,Yes,4,None,37.86,30,No,Yes,Yes,0,0,870.78,2294.13,3,Stayed,0
6504-VBLFL,Male,0,Yes,No,55,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,58.6,3068.6,No,0,6231,,1,United States,California,Madeline,96119,"41.042003, -120.506086",41.042003,-120.506086,38,No,Yes,Yes,9,Offer B,6.63,23,No,No,Yes,0,0,364.65,3433.25,3,Stayed,0
6322-PJJDJ,Male,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,94.8,4690.65,No,0,4252,,1,United States,California,Markleeville,96120,"38.735789, -119.85798",38.735789,-119.85798,58,No,Yes,Yes,8,Offer B,36.3,9,Yes,No,No,0,70,1778.7,6539.35,4,Stayed,0
0330-BGYZE,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),102.5,6157.6,No,0,4968,,1,United States,California,Milford,96121,"40.181279, -120.392967",40.181279,-120.392967,48,No,Yes,Yes,8,Offer B,19.22,4,Yes,No,Yes,0,0,1153.2,7310.8,5,Stayed,0
1085-LDWAM,Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.35,1442.65,No,0,5188,,1,United States,California,Portola,96122,"39.786755, -120.445626",39.786755,-120.445626,24,Yes,Yes,Yes,5,None,23.47,0,No,No,No,0,0,1619.43,3062.08,3,Stayed,0
7586-ZATGZ,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.9,3369.05,No,0,2904,,1,United States,California,Ravendale,96123,"40.845738, -120.322219",40.845738,-120.322219,59,No,No,No,0,None,17.83,27,No,No,Yes,0,0,713.2,4082.25,4,Stayed,0
7197-VOJMM,Male,0,Yes,No,67,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),69.2,4671.65,No,0,4323,,1,United States,California,Calpine,96124,"39.672813, -120.456699",39.672813,-120.456699,59,No,Yes,No,0,None,47.46,20,Yes,Yes,Yes,0,0,3179.82,7851.47,3,Stayed,0
1843-TLSGD,Female,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.85,272.35,No,0,3163,,1,United States,California,Standish,96128,"40.346634, -120.386422",40.346634,-120.386422,56,No,Yes,Yes,6,None,27.62,0,No,No,No,0,0,359.06,631.41,4,Stayed,0
9626-VFRGG,Female,0,No,Yes,41,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.5,3645.05,No,0,5984,,1,United States,California,Susanville,96130,"40.559177, -120.612113",40.559177,-120.612113,33,No,No,No,0,None,18.72,10,No,No,Yes,0,0,767.52,4412.57,3,Stayed,0
7075-BNDVQ,Female,0,No,No,4,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,35,135.75,No,0,3523,,1,United States,California,Termo,96132,"41.027281, -120.669427",41.027281,-120.669427,46,No,No,No,0,None,0,26,No,No,No,0,50,0,185.75,4,Stayed,0
9143-CANJF,Female,0,Yes,Yes,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,55.15,1319.85,No,0,2200,,1,United States,California,Topaz,96133,"38.636052, -119.489162",38.636052,-119.489162,29,Yes,Yes,Yes,7,None,27.37,85,No,Yes,Yes,0,0,656.88,1976.73,3,Stayed,0
7284-BUYEC,Female,0,No,No,5,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.95,229.4,No,0,3573,,1,United States,California,Tulelake,96134,"41.813521, -121.492666",41.813521,-121.492666,46,No,No,No,0,Offer E,0,26,Yes,No,Yes,0,0,0,229.4,5,Stayed,0
2041-JIJCI,Female,0,No,No,5,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,64,370.25,No,0,4421,,1,United States,California,Wendel,96136,"40.345949, -120.081187",40.345949,-120.081187,37,No,No,No,0,None,44.78,29,Yes,No,Yes,0,0,223.9,594.15,5,Stayed,0
4900-MSOMT,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),80.2,5714.2,No,0,6087,,1,United States,California,Carnelian Bay,96140,"39.227434, -120.091806",39.227434,-120.091806,39,No,Yes,Yes,7,None,49.12,23,No,Yes,Yes,0,0,3536.64,9250.84,4,Stayed,0
2229-VWQJH,Female,0,No,No,24,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),49.3,1233.25,No,0,5394,,1,United States,California,Homewood,96141,"39.117018, -120.212535",39.117018,-120.212535,34,No,No,No,0,None,4.82,16,No,No,Yes,0,0,115.68,1348.93,5,Stayed,0
9194-GFVOI,Female,0,Yes,No,42,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.35,3571.6,No,0,3363,,1,United States,California,Tahoma,96142,"39.061227, -120.179546",39.061227,-120.179546,25,Yes,Yes,Yes,4,None,9.84,52,Yes,Yes,Yes,0,0,413.28,3984.88,4,Stayed,0
1336-EZFZY,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,83.3,No,0,4596,,1,United States,California,Kings Beach,96143,"39.246654, -120.029273",39.246654,-120.029273,33,No,No,No,0,None,25.8,0,No,No,No,0,0,103.2,186.5,4,Stayed,0
4282-MSACW,Male,0,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),117.2,8035.95,No,0,4629,,1,United States,California,Tahoe City,96145,"39.178337, -120.162806",39.178337,-120.162806,39,No,No,No,0,None,32.67,3,Yes,Yes,Yes,0,0,2221.56,10257.51,3,Stayed,0
1403-LKLIK,Female,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,579.4,No,0,3342,,1,United States,California,Olympic Valley,96146,"39.191797, -120.212401",39.191797,-120.212401,23,Yes,Yes,Yes,3,None,28.4,0,No,No,No,0,0,937.2,1516.6,3,Stayed,0
0136-IFMYD,Male,1,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.95,7634.25,No,0,4297,,1,United States,California,Los Angeles,90001,"33.973616, -118.24902",33.973616,-118.24902,71,No,Yes,Yes,1,None,18.41,17,No,Yes,Yes,0,0,1270.29,8904.54,5,Stayed,0
5144-TVGLP,Male,1,No,No,38,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.75,3653,No,0,3654,,1,United States,California,Los Angeles,90002,"33.949255, -118.246978",33.949255,-118.246978,68,No,No,No,0,None,46.96,13,No,No,Yes,45.82,0,1784.48,5391.66,3,Stayed,0
9643-AVVWI,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,80,241.3,No,0,4264,,1,United States,California,Los Angeles,90003,"33.964131, -118.272783",33.964131,-118.272783,49,No,Yes,Yes,2,None,19.18,22,No,Yes,Yes,0,0,57.54,298.84,3,Joined,0
0253-ZTEOB,Female,0,Yes,Yes,48,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,79.65,3870.3,No,0,3246,,1,United States,California,Los Angeles,90004,"34.076259, -118.310715",34.076259,-118.310715,44,No,Yes,Yes,5,None,8.94,27,Yes,Yes,Yes,0,0,429.12,4299.42,4,Stayed,0
2706-QZIHY,Female,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.2,387.9,No,0,4411,,1,United States,California,Los Angeles,90005,"34.059281, -118.30742",34.059281,-118.30742,35,No,Yes,Yes,9,None,46.68,0,No,No,No,0,0,700.2,1088.1,4,Stayed,0
6061-PQHMK,Female,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.9,527.5,No,0,3048,,1,United States,California,Los Angeles,90006,"34.048013, -118.293953",34.048013,-118.293953,50,No,No,No,0,None,1.36,0,No,No,No,0,0,34,561.5,5,Stayed,0
6137-MFAJN,Female,0,No,No,48,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,44.8,2104.55,No,0,2469,,1,United States,California,Los Angeles,90008,"34.008293, -118.346766",34.008293,-118.346766,62,No,No,No,0,None,0,23,No,No,Yes,0,0,0,2104.55,3,Stayed,0
9122-UMROB,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,20.3,No,0,4270,,1,United States,California,Los Angeles,90010,"34.062125, -118.315709",34.062125,-118.315709,29,Yes,No,No,0,None,10.84,0,No,No,No,0,0,10.84,31.14,4,Joined,0
4232-JGKIY,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.2,19.2,No,0,2716,,1,United States,California,Los Angeles,90011,"34.00709, -118.258681",34.00709,-118.258681,22,Yes,No,No,0,None,26.37,0,No,No,No,0,0,26.37,45.57,4,Joined,0
2402-TAIRZ,Female,0,No,No,37,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,80.05,3019.1,No,0,3364,,1,United States,California,Los Angeles,90012,"34.065875, -118.238728",34.065875,-118.238728,48,No,No,No,0,None,9.61,11,No,No,Yes,0,0,355.57,3374.67,5,Stayed,0
9659-ZTWSM,Male,1,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),107.35,7051.95,No,0,4138,,1,United States,California,Los Angeles,90013,"34.044639, -118.240413",34.044639,-118.240413,71,No,Yes,Yes,7,None,7.86,26,No,Yes,Yes,39.18,0,518.76,7531.53,4,Stayed,0
9139-TWBAS,Female,0,Yes,No,26,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),47.85,1190.5,No,0,4362,,1,United States,California,Los Angeles,90014,"34.043144, -118.251977",34.043144,-118.251977,34,No,Yes,Yes,10,None,0,28,No,No,No,0,80,0,1270.5,4,Stayed,0
6685-GBWJZ,Male,0,Yes,No,63,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),70.8,4448.8,No,0,5114,,1,United States,California,Los Angeles,90015,"34.039224, -118.266293",34.039224,-118.266293,59,No,Yes,Yes,6,None,46.99,13,No,Yes,Yes,0,0,2960.37,7409.17,3,Stayed,0
2195-VVRJF,Male,1,Yes,No,18,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),59.1,1011.05,No,0,2422,,1,United States,California,Los Angeles,90018,"34.028735, -118.317236",34.028735,-118.317236,74,No,Yes,Yes,6,None,5.73,13,No,No,Yes,31.05,0,103.14,1083.14,3,Stayed,0
3913-RDSJZ,Female,0,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.55,1714.95,No,0,4312,,1,United States,California,Los Angeles,90019,"34.049841, -118.33846",34.049841,-118.33846,40,No,Yes,Yes,9,None,49.39,0,No,No,No,0,0,3160.96,4875.91,4,Stayed,0
4203-QGNZA,Female,0,No,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,535.35,No,0,4476,,1,United States,California,Los Angeles,90021,"34.029043, -118.239504",34.029043,-118.239504,27,Yes,No,No,0,None,26.09,0,No,No,No,0,0,730.52,1265.87,5,Stayed,0
5043-TRZWM,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.55,75.55,No,0,3503,,1,United States,California,Los Angeles,90022,"34.02381, -118.156582",34.02381,-118.156582,32,No,No,No,0,None,7.11,26,No,No,Yes,0,0,7.11,82.66,5,Joined,0
9494-BDNNC,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,95.3,6273.4,No,0,5706,,1,United States,California,Los Angeles,90025,"34.046174, -118.446333",34.046174,-118.446333,36,No,Yes,Yes,1,None,25.83,24,Yes,No,Yes,0,0,1704.78,7978.18,4,Stayed,0
1640-PLFMP,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.25,70.25,No,0,4063,,1,United States,California,Los Angeles,90026,"34.078991, -118.263804",34.078991,-118.263804,20,Yes,No,No,0,None,10.05,51,No,No,No,0,10,10.05,90.3,4,Joined,0
5366-OBVMR,Female,0,Yes,No,18,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.3,908.75,No,0,3740,,1,United States,California,Los Angeles,90027,"34.127194, -118.295647",34.127194,-118.295647,42,No,Yes,Yes,4,Offer D,35.96,17,No,Yes,Yes,0,0,647.28,1556.03,3,Stayed,0
7644-OMVMY,Male,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85,0,No,0,2019,,1,United States,California,Los Angeles,90029,"34.089953, -118.294824",34.089953,-118.294824,56,No,Yes,Yes,5,None,15.51,0,No,No,No,0,0,155.1,353.6,3,Stayed,0
4573-JKNAE,Male,0,No,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.35,212.3,No,0,2558,,1,United States,California,Los Angeles,90032,"34.078821, -118.177576",34.078821,-118.177576,44,No,No,No,0,Offer D,17.23,0,No,No,No,0,0,206.76,419.06,5,Stayed,0
9817-APLHW,Male,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25,316.2,No,0,4408,,1,United States,California,Los Angeles,90034,"34.030578, -118.399613",34.030578,-118.399613,37,No,No,No,0,Offer D,2.29,0,No,No,No,0,0,27.48,343.68,4,Stayed,0
8380-MQINP,Female,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.3,1079.05,No,0,5153,,1,United States,California,Los Angeles,90035,"34.051809, -118.383843",34.051809,-118.383843,62,No,Yes,Yes,3,None,3.18,0,No,No,No,0,0,174.9,1253.95,5,Stayed,0
