State Code,Claim Amount,Coverage,Education,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy,Claim Reason,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size
OK,239.6219292,Basic,Bachelor,Unemployed,F,0,Suburban,Married,66,6,71,2,1,Personal L3,Hail,Call Center,433.160284,Four-Door Car,Large
MO,478.4416267,Basic,Bachelor,Unemployed,F,0,Suburban,Single,68,16,81,0,6,Personal L3,Collision,Branch,326.4,Two-Door Car,Medsize
OK,387.3647046,Basic,College,Retired,M,28142,Suburban,Married,105,18,50,0,1,Personal L3,Hail,Agent,701.7082389999998,Sports Car,Medsize
IA,780.6137458,Basic,College,Employed,M,23706,Suburban,Married,68,1,56,1,2,Corporate L3,Scratch/Dent,Web,326.4,Four-Door Car,Medsize
NE,471.7625727,Extended,College,Unemployed,M,0,Suburban,Married,131,0,80,0,1,Personal L1,Hail,Agent,628.8,SUV,Large
KS,562.5908671,Extended,Bachelor,Unemployed,M,0,Suburban,Single,85,34,31,0,3,Corporate L3,Hail,Call Center,872.2039269999998,Four-Door Car,Small
OK,518.2941518,Basic,Master,Employed,F,83527,Rural,Married,64,19,27,1,3,Personal L1,Hail,Branch,39.127298,Two-Door Car,Large
NE,600.5214792,Extended,High School or Below,Employed,M,26876,Suburban,Single,76,17,72,0,8,Personal L3,Collision,Agent,364.8,Four-Door Car,Medsize
NE,983.7507586000003,Extended,High School or Below,Employed,F,55099,Rural,Divorced,122,33,86,0,3,Corporate L3,Hail,Branch,260.265417,Sports Car,Medsize
NE,520.6028448,Basic,College,Employed,F,71661,Suburban,Married,65,7,92,0,4,Personal L3,Other,Branch,312.0,Four-Door Car,Small
IA,3629.314678,Extended,Bachelor,Medical Leave,M,18047,Suburban,Married,242,5,50,0,2,Personal L1,Collision,Call Center,1350.379181,Luxury SUV,Medsize
KS,283.7109178,Basic,College,Employed,M,90893,Rural,Married,70,8,82,0,1,Personal L3,Collision,Agent,70.71250699999999,Two-Door Car,Medsize
OK,1178.504181,Premium,College,Employed,M,90016,Rural,Married,102,28,34,4,2,Personal L2,Collision,Web,20.405935,Four-Door Car,Medsize
MO,312.4933827,Extended,Bachelor,Employed,M,81285,Suburban,Single,81,18,2,2,1,Personal L3,Collision,Branch,441.765368,Four-Door Car,Medsize
OK,1386.210016,Basic,Bachelor,Employed,F,96950,Suburban,Married,115,20,74,0,2,Personal L2,Other,Agent,633.132017,Sports Car,Large
MO,820.0269735,Basic,Doctor,Employed,M,24814,Suburban,Single,69,31,48,0,2,Special L1,Hail,Call Center,331.2,Two-Door Car,Medsize
IA,845.6268179,Extended,High School or Below,Unemployed,F,0,Suburban,Single,90,14,16,3,2,Corporate L3,Collision,Agent,648.0,Two-Door Car,Medsize
OK,212.4173841,Basic,Bachelor,Unemployed,M,0,Rural,Married,61,17,14,1,1,Personal L3,Other,Web,60.5975,Two-Door Car,Medsize
IA,904.5111945,Premium,Master,Employed,F,52572,Urban,Divorced,113,30,22,0,3,Personal L2,Collision,Agent,441.623031,Four-Door Car,Medsize
NE,318.7351993000001,Extended,Doctor,Unemployed,M,0,Suburban,Married,85,27,29,0,1,Corporate L2,Hail,Call Center,595.160486,Two-Door Car,Large
MO,811.3962284,Basic,High School or Below,Employed,F,41701,Rural,Married,68,16,74,0,2,Corporate L3,Collision,Agent,64.646458,Four-Door Car,Medsize
IA,3403.905613000001,Basic,College,Unemployed,M,0,Suburban,Divorced,104,26,66,0,2,Personal L3,Hail,Agent,499.2,Sports Car,Medsize
NE,908.7586819,Extended,High School or Below,Unemployed,M,0,Suburban,Married,80,7,77,0,2,Corporate L2,Collision,Agent,384.0,Four-Door Car,Medsize
MO,1251.979639,Basic,Bachelor,Employed,M,34179,Suburban,Married,107,15,26,0,2,Corporate L3,Hail,Web,770.4,Sports Car,Medsize
IA,605.707208,Extended,Bachelor,Retired,M,27681,Suburban,Married,83,13,62,0,9,Personal L2,Hail,Agent,398.4,Two-Door Car,Medsize
NE,496.7044248,Basic,Bachelor,Unemployed,M,0,Suburban,Divorced,73,34,2,0,4,Corporate L3,Hail,Branch,359.35328,Four-Door Car,Small
KS,693.3335325,Basic,Bachelor,Unemployed,F,0,Suburban,Single,70,19,66,1,2,Personal L3,Hail,Agent,504.0,Four-Door Car,Medsize
KS,2239.912944,Basic,High School or Below,Employed,F,78494,Rural,Married,69,21,53,0,2,Personal L3,Scratch/Dent,Branch,78.189401,Two-Door Car,Medsize
OK,216.24173560000003,Basic,College,Unemployed,F,0,Suburban,Single,66,18,95,2,1,Personal L3,Collision,Branch,316.8,Two-Door Car,Medsize
IA,2177.65819,Premium,Bachelor,Employed,M,56044,Suburban,Married,182,27,32,0,2,Personal L3,Collision,Agent,952.849701,SUV,Small
IA,909.5049868,Basic,College,Employed,M,37937,Suburban,Married,116,11,42,0,5,Personal L3,Hail,Call Center,556.8,SUV,Medsize
NE,422.8248035,Basic,High School or Below,Employed,F,77853,Rural,Single,106,12,76,0,1,Personal L2,Collision,Branch,165.23744399999995,SUV,Medsize
NE,652.1368812999998,Extended,College,Employed,F,72608,Suburban,Married,82,26,19,3,8,Personal L1,Hail,Agent,393.6,Four-Door Car,Medsize
MO,1020.902324,Extended,High School or Below,Employed,M,36568,Suburban,Married,128,28,34,0,6,Personal L3,Collision,Agent,978.621302,SUV,Medsize
NE,760.0443798,Basic,High School or Below,Unemployed,M,0,Suburban,Single,110,17,58,2,3,Personal L3,Hail,Branch,796.987409,SUV,Medsize
KS,389.4623983,Extended,Bachelor,Employed,F,59578,Urban,Married,98,1,50,1,1,Corporate L3,Collision,Branch,403.67601,Four-Door Car,Medsize
IA,851.0758196,Basic,High School or Below,Employed,M,26032,Suburban,Married,109,18,25,0,3,Personal L2,Hail,Web,638.098653,SUV,Medsize
IA,271.2832687,Basic,High School or Below,Employed,M,39618,Suburban,Married,68,0,55,0,1,Corporate L3,Collision,Agent,326.4,Four-Door Car,Small
NE,225.8793954,Basic,High School or Below,Unemployed,M,0,Suburban,Single,65,8,47,0,1,Personal L3,Scratch/Dent,Agent,625.483498,Four-Door Car,Medsize
MO,481.5851943,Extended,College,Employed,M,59438,Urban,Single,124,33,55,0,1,Special L2,Scratch/Dent,Branch,562.667789,SUV,Small
KS,800.7399376,Basic,High School or Below,Unemployed,F,0,Suburban,Divorced,112,12,93,0,3,Personal L3,Collision,Web,537.6,Sports Car,Medsize
KS,300.8969524,Extended,Bachelor,Unemployed,M,0,Urban,Single,87,2,55,0,1,Personal L3,Collision,Branch,401.484738,Four-Door Car,Medsize
KS,253.0705137,Basic,Bachelor,Employed,F,89451,Rural,Single,63,11,2,0,1,Personal L3,Hail,Web,61.769564,Four-Door Car,Medsize
NE,1078.7115720000004,Extended,High School or Below,Employed,M,44695,Rural,Divorced,91,26,88,0,2,Personal L3,Collision,Call Center,147.954285,Four-Door Car,Medsize
MO,1192.375365,Premium,High School or Below,Employed,F,24581,Suburban,Married,101,2,86,0,2,Personal L3,Collision,Branch,484.8,Four-Door Car,Medsize
NE,518.6359717,Basic,Bachelor,Unemployed,M,0,Urban,Married,73,27,95,1,6,Personal L2,Hail,Call Center,194.944319,Four-Door Car,Medsize
NE,1010.364886,Extended,Bachelor,Employed,F,72334,Urban,Married,129,26,66,3,6,Corporate L2,Scratch/Dent,Call Center,412.829624,SUV,Medsize
IA,643.8995346,Extended,High School or Below,Medical Leave,M,19831,Suburban,Married,83,8,88,0,7,Personal L2,Collision,Agent,398.4,Four-Door Car,Medsize
MO,390.9636524,Extended,High School or Below,Employed,M,40361,Rural,Married,98,3,98,0,1,Personal L3,Hail,Branch,71.169255,Four-Door Car,Medsize
MO,1321.101092,Premium,Bachelor,Employed,M,74656,Urban,Divorced,111,0,6,0,2,Personal L2,Scratch/Dent,Call Center,504.365927,Four-Door Car,Medsize
IA,1461.636817,Extended,Master,Employed,M,25358,Suburban,Single,126,1,13,0,2,Personal L1,Other,Branch,750.58561,SUV,Medsize
MO,373.2345012,Extended,Bachelor,Employed,M,35461,Rural,Married,95,26,57,1,1,Corporate L3,Collision,Agent,9.214343,Four-Door Car,Medsize
MO,875.0643581,Extended,Doctor,Employed,M,59047,Suburban,Divorced,76,2,73,3,2,Personal L3,Collision,Web,364.8,Four-Door Car,Medsize
OK,1066.263422,Extended,College,Employed,F,62409,Urban,Divorced,89,16,50,0,2,Personal L2,Hail,Agent,392.686432,Four-Door Car,Small
MO,386.1486269,Extended,College,Employed,F,93272,Urban,Married,95,3,54,0,1,Personal L3,Hail,Branch,281.110788,Four-Door Car,Medsize
MO,980.7829589,Extended,College,Unemployed,F,0,Suburban,Married,135,18,48,0,4,Personal L3,Collision,Branch,970.456654,Sports Car,Medsize
IA,325.2828464,Extended,Bachelor,Employed,M,20166,Suburban,Married,83,19,28,0,1,Personal L3,Other,Call Center,398.4,Two-Door Car,Medsize
KS,271.1899826,Basic,High School or Below,Unemployed,F,0,Suburban,Single,74,13,68,0,1,Personal L1,Hail,Call Center,355.2,Four-Door Car,Small
MO,245.35707940000003,Basic,Bachelor,Medical Leave,M,29735,Suburban,Single,69,3,92,0,1,Personal L2,Collision,Agent,331.2,Four-Door Car,Medsize
MO,1122.828966,Basic,High School or Below,Unemployed,M,0,Suburban,Single,64,1,63,0,2,Corporate L3,Scratch/Dent,Branch,772.8385099999998,Four-Door Car,Medsize
MO,2302.089147,Basic,High School or Below,Employed,F,97460,Suburban,Married,114,20,62,0,2,Personal L3,Other,Branch,660.135987,SUV,Medsize
NE,245.8447909,Basic,College,Employed,M,57564,Suburban,Married,63,5,48,1,1,Personal L1,Scratch/Dent,Agent,302.4,Two-Door Car,Medsize
NE,1116.007706,Extended,Bachelor,Employed,F,33232,Urban,Married,94,21,81,0,2,Special L2,Scratch/Dent,Branch,435.527845,Four-Door Car,Medsize
NE,1311.874322,Premium,College,Medical Leave,F,11854,Suburban,Married,113,19,64,0,2,Personal L1,Collision,Call Center,807.721213,Four-Door Car,Medsize
MO,612.0185345,Extended,College,Medical Leave,F,23843,Urban,Married,79,1,42,0,5,Personal L3,Scratch/Dent,Branch,344.693511,Four-Door Car,Medsize
NE,1388.103947,Premium,College,Disabled,F,17961,Urban,Married,181,28,51,0,3,Personal L2,Hail,Agent,476.707749,Sports Car,Medsize
MO,478.7472973,Basic,College,Unemployed,F,0,Suburban,Married,64,17,84,0,3,Personal L2,Hail,Agent,360.110955,Four-Door Car,Medsize
NE,817.7048957000002,Basic,College,Employed,F,54695,Suburban,Married,103,6,94,0,5,Personal L3,Collision,Branch,494.4,SUV,Medsize
MO,330.9248219,Extended,College,Employed,M,85632,Rural,Married,82,23,4,0,1,Personal L3,Hail,Call Center,7.2574,Two-Door Car,Medsize
MO,1463.545158,Extended,Bachelor,Unemployed,F,0,Suburban,Divorced,139,5,56,0,2,Personal L1,Collision,Call Center,667.2,SUV,Medsize
MO,512.0615661,Extended,High School or Below,Unemployed,F,0,Urban,Married,76,11,14,4,3,Personal L3,Hail,Agent,277.220384,Four-Door Car,Medsize
IA,1925.303441,Premium,High School or Below,Employed,F,39895,Urban,Married,160,32,45,0,2,Personal L3,Scratch/Dent,Agent,765.591167,SUV,Small
KS,664.6749298,Extended,Bachelor,Employed,F,95815,Suburban,Married,82,6,95,0,3,Personal L2,Scratch/Dent,Call Center,393.6,Four-Door Car,Small
MO,874.2472472999998,Basic,High School or Below,Employed,F,37224,Suburban,Divorced,74,8,23,0,2,Personal L2,Scratch/Dent,Agent,355.2,Four-Door Car,Small
MO,846.7369513,Extended,Bachelor,Unemployed,M,0,Suburban,Single,122,2,73,0,5,Personal L1,Collision,Call Center,1100.088685,SUV,Medsize
OK,699.2531494,Extended,College,Employed,F,94652,Suburban,Married,86,18,88,0,3,Personal L3,Collision,Branch,412.8,Four-Door Car,Medsize
NE,1303.703339,Basic,Bachelor,Employed,F,28582,Suburban,Single,112,27,24,0,2,Personal L2,Hail,Agent,537.6,Sports Car,Small
OK,1088.378785,Extended,High School or Below,Employed,F,91123,Rural,Divorced,138,32,70,3,8,Corporate L1,Collision,Agent,103.462381,SUV,Medsize
NE,911.4276632,Premium,Bachelor,Employed,M,85942,Rural,Married,116,16,36,2,5,Personal L2,Scratch/Dent,Agent,79.340118,Four-Door Car,Medsize
OK,3044.253824,Premium,High School or Below,Employed,F,64321,Rural,Divorced,253,4,75,0,2,Personal L3,Collision,Agent,422.438297,Luxury SUV,Medsize
NE,510.4354719,Basic,Doctor,Employed,M,77025,Suburban,Single,64,18,44,2,3,Personal L1,Collision,Agent,380.917107,Two-Door Car,Medsize
IA,217.4111987,Basic,High School or Below,Retired,M,16997,Suburban,Married,65,35,62,3,1,Personal L1,Hail,Branch,468.0,Two-Door Car,Medsize
MO,989.0210998,Extended,Bachelor,Employed,M,52408,Rural,Married,125,13,12,0,9,Personal L1,Collision,Agent,179.125777,Sports Car,Medsize
MO,871.9125849,Premium,Bachelor,Unemployed,M,0,Suburban,Married,116,7,73,1,7,Personal L3,Hail,Branch,556.8,Four-Door Car,Large
OK,851.6751366000002,Basic,Bachelor,Employed,M,37573,Suburban,Married,112,3,21,3,3,Corporate L2,Collision,Call Center,537.6,SUV,Medsize
OK,1160.684868,Extended,High School or Below,Employed,F,45893,Suburban,Married,97,3,75,0,2,Personal L1,Hail,Call Center,465.6,Two-Door Car,Medsize
MO,373.1504584,Extended,High School or Below,Unemployed,F,0,Suburban,Married,96,31,34,0,1,Corporate L3,Collision,Agent,460.8,Four-Door Car,Large
OK,330.3090814,Extended,College,Employed,M,29385,Suburban,Single,88,18,8,2,1,Personal L2,Collision,Agent,422.4,Two-Door Car,Small
MO,888.8875454,Extended,College,Employed,M,21509,Suburban,Single,81,24,24,1,2,Personal L1,Other,Agent,413.492922,Two-Door Car,Medsize
NE,817.3503139999998,Basic,Bachelor,Employed,F,68144,Suburban,Married,70,29,98,4,2,Personal L1,Collision,Web,336.0,Four-Door Car,Large
OK,492.3950434,Basic,Bachelor,Employed,M,31093,Suburban,Married,63,3,78,0,3,Personal L2,Hail,Branch,302.4,Four-Door Car,Medsize
NE,282.3501795,Basic,High School or Below,Employed,M,24350,Suburban,Married,73,6,89,3,1,Corporate L2,Hail,Branch,350.4,Four-Door Car,Medsize
KS,782.4372789,Basic,College,Employed,M,32823,Suburban,Married,100,1,36,0,8,Personal L3,Hail,Agent,480.0,SUV,Medsize
KS,831.1854643999999,Basic,College,Employed,M,44843,Urban,Single,105,14,34,0,3,Personal L2,Collision,Branch,391.419263,SUV,Medsize
IA,538.4532684,Basic,Master,Employed,F,59364,Suburban,Married,67,25,56,0,5,Corporate L1,Other,Agent,321.6,Four-Door Car,Small
IA,397.8665051,Extended,College,Employed,M,39101,Rural,Married,99,34,24,0,1,Personal L3,Scratch/Dent,Branch,167.174678,Four-Door Car,Medsize
MO,623.7507291000002,Extended,High School or Below,Unemployed,M,0,Suburban,Married,90,2,46,1,3,Personal L3,Other,Agent,432.0,Two-Door Car,Medsize
KS,696.9880958,Extended,High School or Below,Disabled,F,27604,Suburban,Married,92,20,45,1,9,Corporate L3,Hail,Agent,441.6,Two-Door Car,Medsize
MO,502.4029643,Basic,High School or Below,Employed,F,91603,Suburban,Married,64,18,37,5,8,Personal L2,Hail,Web,307.2,Four-Door Car,Large
KS,841.4080425000002,Basic,Master,Employed,F,59828,Suburban,Married,104,25,49,0,8,Personal L1,Collision,Call Center,499.2,SUV,Large
OK,280.1562831,Basic,College,Employed,M,33247,Urban,Married,72,26,47,0,1,Special L3,Hail,Web,284.956298,Four-Door Car,Medsize
MO,501.0917847,Extended,College,Employed,M,45867,Suburban,Married,126,31,12,0,1,Personal L2,Collision,Agent,604.8,Sports Car,Medsize
MO,499.7780688,Basic,College,Employed,F,54827,Rural,Single,64,17,88,0,3,Personal L3,Collision,Branch,132.947215,Four-Door Car,Large
MO,223.6085718,Basic,Bachelor,Unemployed,F,0,Suburban,Married,64,12,56,3,1,Corporate L1,Other,Call Center,307.2,Two-Door Car,Medsize
NE,1093.473726,Extended,Bachelor,Employed,M,47170,Suburban,Married,139,4,57,0,3,Corporate L3,Scratch/Dent,Agent,667.2,Sports Car,Medsize
MO,328.9132998,Extended,Bachelor,Employed,F,21947,Urban,Married,83,17,66,0,1,Personal L1,Scratch/Dent,Branch,366.90936,Four-Door Car,Medsize
IA,1401.410119,Basic,College,Employed,F,39018,Suburban,Married,117,11,94,0,2,Personal L2,Scratch/Dent,Branch,561.6,SUV,Small
NE,560.4330774,Basic,Master,Employed,M,20252,Urban,Married,71,0,64,0,3,Personal L3,Hail,Call Center,198.227061,Four-Door Car,Medsize
IA,291.2235077,Extended,Bachelor,Unemployed,M,0,Suburban,Single,88,29,81,0,1,Personal L1,Scratch/Dent,Agent,633.6,Four-Door Car,Medsize
IA,561.6845326,Basic,Master,Employed,M,48602,Suburban,Married,70,30,46,0,5,Corporate L3,Scratch/Dent,Agent,487.884823,Two-Door Car,Small
MO,750.4685954,Basic,Bachelor,Employed,F,97849,Urban,Married,62,32,45,0,2,Special L3,Other,Agent,183.117146,Four-Door Car,Small
IA,374.6751625,Extended,College,Employed,F,41479,Rural,Married,94,14,38,1,1,Personal L1,Hail,Call Center,19.575683,Two-Door Car,Large
IA,295.9819985,Basic,Bachelor,Employed,F,69746,Urban,Divorced,74,17,91,0,1,Personal L1,Collision,Call Center,225.032781,Four-Door Car,Medsize
MO,772.5535708,Extended,Bachelor,Employed,M,96748,Suburban,Married,96,13,68,0,9,Personal L3,Hail,Branch,460.8,Two-Door Car,Medsize
IA,1324.863735,Premium,Bachelor,Employed,M,25074,Suburban,Married,112,17,8,0,2,Personal L1,Collision,Branch,537.6,Two-Door Car,Medsize
OK,271.7781848,Basic,Master,Employed,M,66463,Suburban,Married,68,28,80,0,1,Personal L3,Hail,Agent,326.4,Two-Door Car,Small
KS,273.4149158,Basic,High School or Below,Employed,M,34865,Urban,Married,69,15,16,0,1,Corporate L1,Scratch/Dent,Call Center,255.946801,Four-Door Car,Medsize
MO,919.9388961,Premium,College,Employed,M,37399,Urban,Married,116,30,22,0,3,Personal L3,Collision,Call Center,392.826082,Four-Door Car,Medsize
MO,2904.971315,Premium,College,Disabled,M,21070,Suburban,Divorced,195,6,47,0,2,Corporate L3,Collision,Call Center,1404.0,Sports Car,Small
IA,495.6620638,Basic,Bachelor,Employed,F,31562,Suburban,Married,66,9,5,4,7,Personal L2,Other,Branch,316.8,Four-Door Car,Medsize
MO,557.4959173999998,Basic,Master,Employed,F,54684,Suburban,Divorced,71,28,49,2,3,Personal L3,Scratch/Dent,Agent,487.07096500000006,Four-Door Car,Small
IA,919.2592887,Basic,High School or Below,Employed,M,37388,Suburban,Married,117,30,21,0,5,Corporate L1,Other,Branch,561.6,SUV,Medsize
OK,387.8770231,Extended,Bachelor,Employed,F,84981,Rural,Married,96,6,96,0,1,Personal L3,Collision,Agent,4.719043,Four-Door Car,Small
OK,441.9116971,Premium,Master,Medical Leave,M,24046,Suburban,Married,116,27,47,0,1,Personal L2,Other,Agent,556.8,Two-Door Car,Small
MO,477.2943848000001,Extended,High School or Below,Retired,M,20993,Suburban,Divorced,133,35,90,0,1,Personal L3,Hail,Agent,638.4,SUV,Medsize
IA,910.1523916,Basic,College,Employed,M,48029,Suburban,Divorced,116,9,79,0,7,Personal L2,Hail,Agent,556.8,SUV,Medsize
NE,760.9089616,Basic,Bachelor,Disabled,M,16233,Suburban,Married,197,17,68,0,1,Personal L1,Other,Web,1418.4,Luxury Car,Medsize
NE,266.8662697,Basic,College,Employed,M,30718,Suburban,Married,67,26,49,1,1,Personal L3,Collision,Call Center,321.6,Two-Door Car,Medsize
IA,514.1976413,Basic,High School or Below,Employed,M,60277,Rural,Married,65,32,19,0,7,Personal L1,Scratch/Dent,Web,146.390518,Four-Door Car,Medsize
MO,745.149202,Basic,Bachelor,Unemployed,M,0,Suburban,Single,107,6,63,0,8,Personal L3,Collision,Agent,770.4,SUV,Medsize
NE,262.0167098,Basic,Bachelor,Employed,M,31911,Urban,Single,68,13,65,0,1,Personal L3,Collision,Branch,245.893663,Four-Door Car,Medsize
OK,490.9844198,Basic,Bachelor,Employed,F,61402,Urban,Divorced,62,1,69,0,3,Personal L3,Collision,Agent,252.157829,Two-Door Car,Medsize
MO,802.3075248,Premium,College,Employed,F,34335,Suburban,Married,101,18,55,0,3,Corporate L2,Collision,Call Center,484.8,Two-Door Car,Small
OK,2044.66023,Extended,College,Employed,M,71467,Urban,Divorced,86,5,34,0,2,Personal L2,Scratch/Dent,Branch,324.879569,Two-Door Car,Medsize
KS,496.68484410000013,Basic,College,Unemployed,M,0,Suburban,Single,74,25,60,0,9,Personal L2,Collision,Agent,532.8,Four-Door Car,Medsize
KS,354.9016697,Extended,High School or Below,Employed,M,36168,Suburban,Divorced,90,16,14,0,1,Personal L3,Scratch/Dent,Agent,432.0,Four-Door Car,Medsize
IA,535.0367001,Extended,College,Employed,F,58357,Suburban,Single,137,27,76,2,1,Personal L2,Hail,Call Center,708.2207129999998,Sports Car,Medsize
MO,806.5234637,Extended,College,Retired,M,29692,Suburban,Divorced,77,3,53,0,2,Personal L2,Hail,Branch,449.352139,Four-Door Car,Medsize
IA,789.2824092999998,Basic,High School or Below,Employed,M,29215,Suburban,Single,67,7,15,0,2,Personal L2,Hail,Call Center,327.6561910000001,Four-Door Car,Small
IA,454.09925,Basic,High School or Below,Unemployed,F,0,Suburban,Divorced,61,14,4,0,3,Personal L1,Hail,Agent,486.121464,Two-Door Car,Medsize
KS,285.2527169,Basic,High School or Below,Employed,M,26841,Suburban,Married,74,33,17,1,1,Personal L3,Scratch/Dent,Agent,418.534381,Four-Door Car,Medsize
NE,1072.041744,Extended,Bachelor,Employed,F,34837,Suburban,Single,139,4,2,1,4,Personal L3,Collision,Branch,667.2,SUV,Medsize
NE,479.5387295,Basic,Bachelor,Employed,F,33068,Urban,Married,61,6,77,1,6,Personal L1,Collision,Branch,213.038013,Four-Door Car,Medsize
KS,518.2393447,Extended,College,Employed,F,44820,Urban,Married,133,12,62,3,1,Personal L3,Collision,Branch,336.1321700000001,Sports Car,Medsize
OK,2262.074841,Premium,Bachelor,Employed,F,49564,Rural,Single,193,22,82,0,2,Corporate L3,Collision,Agent,286.370988,Sports Car,Medsize
NE,232.0750557,Basic,College,Medical Leave,M,19581,Suburban,Married,61,32,27,0,1,Personal L1,Hail,Call Center,377.24342,Four-Door Car,Medsize
IA,771.4650119,Basic,High School or Below,Unemployed,M,0,Suburban,Single,74,33,24,0,2,Corporate L2,Scratch/Dent,Agent,532.8,Two-Door Car,Medsize
IA,788.0337212000002,Basic,Bachelor,Disabled,M,23129,Suburban,Married,70,10,74,0,2,Personal L2,Collision,Agent,491.65337,Four-Door Car,Medsize
